
100_表情_愛撫,100_拼接.webp,474,294,83,63,213,104,,500,500
100_表情_自慰,100_拼接.webp,474,294,83,63,213,104,,500,500
100_表情_発情,100_拼接.webp,545,63,83,62,211,104,,500,500
100_表情_性交,100_拼接.webp,79,484,83,66,213,104,,500,500
100_表情_トロ顔,100_拼接.webp,79,550,83,66,213,104,,500,500
100_表情_イキ顔,100_拼接.webp,545,0,83,63,213,104,,500,500
100_表情_睡眠,100_拼接.webp,545,170,80,63,213,104,,500,500
100_服躯_服,100_拼接.webp,316,0,229,294,175,175,,500,500
100_服躯_服_泳衣,100_拼接.webp,316,294,158,257,189,176,,500,500
100_服躯_裸,100_拼接.webp,0,0,1,1,0,0,,500,500
100_裸躯_躯干,100_拼接.webp,0,0,316,484,128,16,,500,500
別立ち3_吐息_100,156_stand.webp,720,360,360,360,0,0,,360,360
別立ち3_照れ_100,100_拼接.webp,545,125,83,45,211,121,,500,500

;三花 y=24
135_颜像范围,135_拼接.webp,0,0,300,300,-100,-24
135_表情_イキ顔,135_拼接.webp,97,475,101,88,214,100,,500,500
135_表情_トロ顔,135_拼接.webp,101,563,101,88,214,100,,500,500
135_表情_発情,135_拼接.webp,0,570,101,89,214,100,,500,500
135_表情_睡眠,135_拼接.webp,583,238,94,77,219,99,,500,500
135_表情_憤怒,135_拼接.webp,198,475,101,86,216,97,,500,500
135_表情_愛撫,135_拼接.webp,583,152,96,86,219,100,,500,500
135_表情_自慰,135_拼接.webp,583,152,96,86,219,100,,500,500
135_表情_美味,135_拼接.webp,0,475,97,95,219,99,,500,500
135_表情_笑顔,135_拼接.webp,505,324,91,88,221,99,,500,500
135_表情_笑顔2,135_拼接.webp,202,561,97,88,219,99,,500,500
135_表情_性交,135_拼接.webp,505,412,93,83,220,100,,500,500
135_表情_通常,135_拼接.webp,583,75,97,77,219,99,,500,500
135_服躯_服,135_拼接.webp,307,0,276,324,83,176,,500,500
135_服躯_服_泳衣,135_拼接.webp,307,324,198,299,123,193,,500,500
135_服躯_裸,135_拼接.webp,0,0,1,1,0,0,,500,500
135_裸躯_躯干,135_拼接.webp,0,0,307,475,123,25,,500,500
別立ち_吐息_135,156_stand.webp,720,360,360,360,0,20,,360,360
別立ち_照れ_135,135_拼接.webp,583,0,100,75,214,115,,500,500

;血枪
155_颜像范围,135_拼接.webp,0,0,300,300,-80,0
155_表情_睡眠,155_拼接.webp,298,594,99,74,184,70,,500,500
155_表情_イキ顔,155_拼接.webp,344,500,99,89,183,70,,500,500
155_表情_性交,155_拼接.webp,0,599,100,82,183,70,,500,500
155_表情_愛撫,155_拼接.webp,198,594,100,74,183,70,,500,500
155_表情_自慰,155_拼接.webp,198,594,100,74,183,70,,500,500
155_表情_トロ顔,155_拼接.webp,114,500,115,94,183,70,,500,500
155_表情_発情,155_拼接.webp,229,500,115,94,183,70,,500,500
155_表情_憤怒,155_拼接.webp,443,572,102,87,180,65,,500,500
155_表情_笑顔,155_拼接.webp,100,599,98,82,184,70,,500,500
155_表情_通常,155_拼接.webp,545,572,98,74,184,70,,500,500
155_服躯_服,155_拼接.webp,478,0,292,305,118,195,,500,500
155_服躯_服_泳衣,155_拼接.webp,478,305,251,267,139,170,,500,500
155_服躯_裸,155_拼接.webp,0,0,1,1,0,0,,500,500
155_裸躯_躯干,155_拼接.webp,0,0,478,500,18,0,,500,500
別立ち2_照れ_155,155_拼接.webp,0,500,114,99,184,68,,500,500
別立ち2_吐息_155,156_stand.webp,720,360,360,360,0,0,,360,360

;其他调用
別立ち_吐息_102,156_stand.webp,720,360,360,360,0,0,,360,360
別立ち2_吐息_36,156_stand.webp,720,360,360,360,0,0,,360,360
別立ち4_吐息_23,156_stand.webp,720,360,360,360,0,0,,360,360
